Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
06.01.2010 19:00:00,6.19133,0.891013,0.934,253
06.01.2010 20:00:00,5.92767,0.889819,0.870667,235.333
06.01.2010 21:00:00,8.414,0.886378,0.410667,232.667
06.01.2010 22:00:00,8.76033,0.889709,-0.156,244
06.01.2010 23:00:00,8.95433,0.888154,-0.322667,249
07.01.2010 00:00:00,9.72533,0.887714,-0.609333,253.667
07.01.2010 01:00:00,9.73767,0.889474,-0.709333,256.667
07.01.2010 02:00:00,10.4323,0.890423,-0.909333,254.667
07.01.2010 03:00:00,11.15,0.888385,-1.08933,258.667
07.01.2010 04:00:00,11.6223,0.888219,-1.156,261
07.01.2010 05:00:00,12.678,0.888505,-1.18933,265
07.01.2010 06:00:00,13.498,0.888567,-1.64267,264
07.01.2010 07:00:00,13.6353,0.886701,-2.096,262
07.01.2010 08:00:00,13.7767,0.884867,-2.54267,265
07.01.2010 09:00:00,13.1727,0.885659,-2.276,269
07.01.2010 10:00:00,13.0793,0.886573,-1.676,276
07.01.2010 11:00:00,13.2617,0.884167,-1.18933,280
07.01.2010 12:00:00,13.609,0.885076,-1.076,281
07.01.2010 13:00:00,14.1253,0.884785,-1.096,282
07.01.2010 14:00:00,13.7807,0.885736,-1.276,283
07.01.2010 15:00:00,13.1363,0.887351,-1.576,286
07.01.2010 16:00:00,12.7203,0.887394,-2.276,290
07.01.2010 17:00:00,12.7073,0.887292,-3.176,291
07.01.2010 18:00:00,12.363,0.888701,-4.056,293
07.01.2010 19:00:00,10.925,0.888045,-3.806,292
07.01.2010 20:00:00,9.48433,0.887391,-3.556,295
07.01.2010 21:00:00,8.92633,0.886172,-4.356,295
07.01.2010 22:00:00,7.467,0.889481,-5.156,299
07.01.2010 23:00:00,7.06233,0.888969,-5.956,290
08.01.2010 00:00:00,6.02933,0.888311,-6.54267,276.667
08.01.2010 01:00:00,6.40433,0.88779,-7.02933,286.667
08.01.2010 02:00:00,7.45,0.887176,-7.48933,283.333
08.01.2010 03:00:00,7.638,0.890391,-7.84267,270.333
08.01.2010 04:00:00,8.283,0.889033,-7.96267,262.333
08.01.2010 05:00:00,8.34467,0.888952,-7.76267,262.667
08.01.2010 06:00:00,9.63433,0.890069,-7.056,257.667
08.01.2010 07:00:00,8.77,0.889986,-6.48933,250.667
08.01.2010 08:00:00,7.90567,0.889838,-5.92267,251.667
08.01.2010 09:00:00,7.43067,0.888916,-4.996,256
08.01.2010 10:00:00,6.44633,0.887213,-2.94267,263
08.01.2010 11:00:00,5.63667,0.88841,-1.176,264
08.01.2010 12:00:00,4.809,0.886552,0.590667,256.333
08.01.2010 13:00:00,4.85067,0.887415,1.81067,255
08.01.2010 14:00:00,4.33467,0.887043,2.424,257
08.01.2010 15:00:00,2.74467,0.888215,2.624,257
08.01.2010 16:00:00,2.76333,0.888499,2.544,266.333
08.01.2010 17:00:00,1.361,0.887128,2.25733,290
08.01.2010 18:00:00,0.422667,0.887597,2.09067,214
08.01.2010 19:00:00,1.74833,0.888182,2.18067,232
08.01.2010 20:00:00,3.065,0.888736,2.27733,247.333
08.01.2010 21:00:00,7.04467,0.884316,2.47733,249
08.01.2010 22:00:00,9.72667,0.881862,1.89067,249
08.01.2010 23:00:00,10.558,0.882603,1.49067,259
09.01.2010 00:00:00,9.74467,0.882482,1.59067,254
09.01.2010 01:00:00,9.024,0.883764,1.97733,245
09.01.2010 02:00:00,9.091,0.884944,2.29067,245
09.01.2010 03:00:00,8.636,0.885811,2.704,238.667
09.01.2010 04:00:00,8.79833,0.885546,2.604,242.667
09.01.2010 05:00:00,8.49233,0.885004,2.65733,247.667
09.01.2010 06:00:00,8.34967,0.886549,2.69067,244.333
09.01.2010 07:00:00,7.28067,0.885967,3.07067,241.667
09.01.2010 08:00:00,6.20567,0.885352,3.45733,237
09.01.2010 09:00:00,6.504,0.882643,3.77067,226.667
09.01.2010 10:00:00,5.78367,0.880779,4.21067,230.667
