Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
01.01.2010 00:00:00,4.935,0.795293,1.47167,332.667
01.01.2010 01:00:00,4.843,0.794307,1.385,342
01.01.2010 02:00:00,4.672,0.794997,1.37167,349
01.01.2010 03:00:00,4.432,0.796376,1.25167,356.667
01.01.2010 04:00:00,4.17833,0.79631,1.05167,352
01.01.2010 05:00:00,5.116,0.79621,0.745,344.667
01.01.2010 06:00:00,6.05367,0.79611,0.431667,5.66667
01.01.2010 07:00:00,5.13267,0.796899,0.418333,41.3333
01.01.2010 08:00:00,3.39233,0.796405,0.138333,42.6667
01.01.2010 09:00:00,1.497,0.794532,0.118333,45.3333
01.01.2010 10:00:00,2.50733,0.792596,0.771667,12.6667
01.01.2010 11:00:00,1.961,0.795263,2.17167,12
01.01.2010 12:00:00,2.277,0.79267,2.95167,2
01.01.2010 13:00:00,3.27367,0.792572,3.365,358
01.01.2010 14:00:00,3.90867,0.791588,3.77167,353
01.01.2010 15:00:00,3.00067,0.792574,3.97167,358
01.01.2010 16:00:00,3.99433,0.793757,3.97167,353
01.01.2010 17:00:00,3.55,0.794247,3.07833,3.33333
01.01.2010 18:00:00,3.10933,0.794736,2.185,32.3333
01.01.2010 19:00:00,2.40467,0.796544,2.085,27
01.01.2010 20:00:00,2.155,0.800453,1.885,22.6667
01.01.2010 21:00:00,3.11867,0.799269,1.705,23.3333
01.01.2010 22:00:00,3.21433,0.799958,1.43167,17
01.01.2010 23:00:00,3.98433,0.799562,1.07167,341.667
02.01.2010 00:00:00,4.74767,0.800086,0.471667,323.667
02.01.2010 01:00:00,5.25167,0.799492,-0.235,330
02.01.2010 02:00:00,5.58367,0.799983,-0.815,334.667
02.01.2010 03:00:00,4.73467,0.800079,-1.46167,356
02.01.2010 04:00:00,2.98733,0.799814,-1.90167,16.3333
02.01.2010 05:00:00,3.81,0.799716,-1.89833,354.333
02.01.2010 06:00:00,4.623,0.799617,-1.90167,13
02.01.2010 07:00:00,4.583,0.79804,-2.015,13.6667
02.01.2010 08:00:00,5.49433,0.798532,-2.315,32
02.01.2010 09:00:00,4.629,0.795013,-2.98167,45.3333
02.01.2010 10:00:00,3.41867,0.794161,-2.315,75
02.01.2010 11:00:00,2.198,0.794267,-0.635,80
02.01.2010 12:00:00,2.747,0.793646,0.385,77
02.01.2010 13:00:00,1.80967,0.794276,1.865,87.6667
02.01.2010 14:00:00,1.32933,0.793655,2.865,53.6667
02.01.2010 15:00:00,1.94767,0.794247,3.085,16
02.01.2010 16:00:00,2.62233,0.795823,2.885,29
02.01.2010 17:00:00,3.32333,0.798188,2.39167,55.6667
02.01.2010 18:00:00,4.027,0.800551,1.905,57
02.01.2010 19:00:00,3.438,0.799269,1.71833,81
02.01.2010 20:00:00,3.74067,0.802226,1.55167,106.667
02.01.2010 21:00:00,3.65833,0.802817,1.485,112
02.01.2010 22:00:00,3.264,0.801601,1.53167,110.667
02.01.2010 23:00:00,2.21433,0.801175,1.67167,125.333
03.01.2010 00:00:00,2.60267,0.802653,1.585,108.333
03.01.2010 01:00:00,3.047,0.802653,1.585,137
03.01.2010 02:00:00,3.00033,0.803246,2.005,162
03.01.2010 03:00:00,2.87567,0.80236,2.51833,159.667
03.01.2010 04:00:00,2.70133,0.803151,2.93167,158.667
03.01.2010 05:00:00,2.185,0.801049,3.33833,180
03.01.2010 06:00:00,1.66467,0.798915,3.73833,199
03.01.2010 07:00:00,1.15167,0.800456,3.005,66.6667
03.01.2010 08:00:00,4.02033,0.800877,1.15167,74.6667
03.01.2010 09:00:00,4.30367,0.795291,0.938333,92.3333
03.01.2010 10:00:00,2.88167,0.795982,1.23833,106.333
03.01.2010 11:00:00,2.03667,0.794839,3.17167,104.667
03.01.2010 12:00:00,1.39533,0.793663,5.17167,93.6667
03.01.2010 13:00:00,2.494,0.794749,5.685,49.6667
03.01.2010 14:00:00,3.38867,0.792286,5.885,65
03.01.2010 15:00:00,3.31667,0.791071,6.085,52.6667
03.01.2010 16:00:00,3.97433,0.793764,5.885,46.6667
03.01.2010 17:00:00,5.15567,0.79432,5.145,51.3333
03.01.2010 18:00:00,6.33667,0.794909,4.405,58.3333
03.01.2010 19:00:00,4.86267,0.798161,4.33833,71
03.01.2010 20:00:00,2.494,0.799508,4.27167,63
03.01.2010 21:00:00,1.38533,0.798029,3.985,10.3333
03.01.2010 22:00:00,2.675,0.799703,3.405,334.667
03.01.2010 23:00:00,3.74733,0.79832,2.73833,318.333
04.01.2010 00:00:00,4.56367,0.798317,1.95167,334.667
04.01.2010 01:00:00,4.43867,0.7971,1.385,323.667
04.01.2010 02:00:00,5.11633,0.797197,1.005,329
04.01.2010 03:00:00,4.64933,0.796506,0.718333,332.667
04.01.2010 04:00:00,5.37933,0.798081,0.338333,324.667
04.01.2010 05:00:00,6.49833,0.796207,-0.281667,313.667
04.01.2010 06:00:00,7.62633,0.79443,-0.895,316
04.01.2010 07:00:00,7.77467,0.791571,-1.16167,310
04.01.2010 08:00:00,8.347,0.794033,-1.615,311
04.01.2010 09:00:00,6.554,0.790878,-1.915,313.667
04.01.2010 10:00:00,5.75767,0.791011,-1.315,324
04.01.2010 11:00:00,5.72833,0.791408,-0.728333,334
04.01.2010 12:00:00,6.02767,0.789799,-0.528333,341
04.01.2010 13:00:00,5.91533,0.79072,-0.135,339
04.01.2010 14:00:00,6.29067,0.791017,0.271667,331
04.01.2010 15:00:00,7.071,0.790985,0.485,330
04.01.2010 16:00:00,8.673,0.792563,0.785,332
04.01.2010 17:00:00,9.88033,0.794632,0.568333,341
04.01.2010 18:00:00,11.088,0.796668,0.351667,336.667
04.01.2010 19:00:00,10.808,0.795089,-0.215,339.667
04.01.2010 20:00:00,10.3733,0.801231,-0.781667,345
04.01.2010 21:00:00,9.14333,0.799554,-1.18167,351.667
04.01.2010 22:00:00,9.73567,0.798632,-1.68167,355.333
04.01.2010 23:00:00,9.291,0.800537,-2.00167,357
05.01.2010 00:00:00,10.2617,0.800404,-2.38167,353
05.01.2010 01:00:00,10.3637,0.798825,-2.935,354.667
05.01.2010 02:00:00,10.5383,0.799513,-3.495,348.667
05.01.2010 03:00:00,10.2127,0.799183,-4.06833,344.333
05.01.2010 04:00:00,9.77467,0.802236,-4.615,344.333
05.01.2010 05:00:00,8.85067,0.803024,-4.70833,342.667
05.01.2010 06:00:00,7.91933,0.803779,-4.80167,333.333
05.01.2010 07:00:00,6.58367,0.799278,-4.74833,348.333
05.01.2010 08:00:00,6.99467,0.802858,-4.995,354.333
05.01.2010 09:00:00,4.21067,0.799504,-5.84833,2.66667
05.01.2010 10:00:00,2.056,0.796518,-4.695,33
05.01.2010 11:00:00,1.25067,0.798697,-1.94833,46
05.01.2010 12:00:00,2.60233,0.798602,-1.135,40
05.01.2010 13:00:00,1.89867,0.797228,0.551667,29
05.01.2010 14:00:00,2.52333,0.797526,1.17167,44
05.01.2010 15:00:00,1.55967,0.798908,1.785,67
05.01.2010 16:00:00,1.60567,0.798876,1.885,31
05.01.2010 17:00:00,2.622,0.802325,1.69167,19.3333
05.01.2010 18:00:00,3.636,0.805708,1.505,34.3333
05.01.2010 19:00:00,1.44467,0.805018,1.31833,68.3333
05.01.2010 20:00:00,1.721,0.807547,1.11833,103.333
05.01.2010 21:00:00,0.710333,0.806693,1.11833,234.667
05.01.2010 22:00:00,0.944,0.808566,1.33833,292.333
05.01.2010 23:00:00,2.94433,0.807187,1.73833,303
06.01.2010 00:00:00,2.165,0.807189,2.13833,307.667
06.01.2010 01:00:00,2.57567,0.80788,2.45167,328
06.01.2010 02:00:00,2.79633,0.807584,2.33833,3.66667
06.01.2010 03:00:00,1.964,0.804527,1.95167,37.6667
06.01.2010 04:00:00,1.507,0.807549,1.805,91
06.01.2010 05:00:00,1.806,0.806696,2.095,0
06.01.2010 06:00:00,2.10533,0.80581,2.385,11.6667
06.01.2010 07:00:00,1.92467,0.804824,2.085,357.667
06.01.2010 08:00:00,2.46733,0.807418,1.77167,9
06.01.2010 09:00:00,1.68467,0.802094,1.47167,23.3333
06.01.2010 10:00:00,0.700333,0.800516,1.35167,38.6667
06.01.2010 11:00:00,1.92167,0.801442,2.865,22
06.01.2010 12:00:00,2.75367,0.800492,3.67167,33
06.01.2010 13:00:00,2.372,0.799379,4.77167,47
06.01.2010 14:00:00,3.11567,0.800268,5.385,65
06.01.2010 15:00:00,3.491,0.800368,5.77167,80
06.01.2010 16:00:00,2.85933,0.80234,5.97167,85.6667
06.01.2010 17:00:00,2.36567,0.802734,6.005,41
06.01.2010 18:00:00,1.87233,0.803129,6.03167,26.3333
06.01.2010 19:00:00,2.49067,0.806579,6.07167,321.667
06.01.2010 20:00:00,4.03067,0.808616,6.085,332
06.01.2010 21:00:00,3.68133,0.808616,5.99833,332.667
06.01.2010 22:00:00,3.02667,0.80901,5.985,340.333
06.01.2010 23:00:00,2.902,0.808319,5.685,347.333
07.01.2010 00:00:00,2.185,0.808218,5.105,14.6667
07.01.2010 01:00:00,1.54933,0.807428,4.605,67.6667
07.01.2010 02:00:00,3.537,0.808216,4.385,91.6667
07.01.2010 03:00:00,4.78033,0.808907,4.63833,96
07.01.2010 04:00:00,4.06633,0.808809,4.85167,85
07.01.2010 05:00:00,3.866,0.807526,4.51833,26
07.01.2010 06:00:00,3.665,0.806244,4.185,44.3333
07.01.2010 07:00:00,2.747,0.80759,3.85167,20.3333
07.01.2010 08:00:00,2.74067,0.807557,3.805,25.6667
07.01.2010 09:00:00,3.15833,0.802791,3.365,7.33333
07.01.2010 10:00:00,2.03967,0.800851,3.05167,351.333
07.01.2010 11:00:00,2.25067,0.798786,4.285,352
07.01.2010 12:00:00,2.05667,0.799383,5.97167,63
07.01.2010 13:00:00,2.51067,0.798696,6.97167,56.3333
07.01.2010 14:00:00,3.159,0.7986,7.685,33
07.01.2010 15:00:00,3.33967,0.799489,8.085,27
07.01.2010 16:00:00,3.981,0.800179,8.085,21.3333
07.01.2010 17:00:00,4.909,0.801854,7.955,11.3333
07.01.2010 18:00:00,5.83633,0.803497,7.81833,33.6667
07.01.2010 19:00:00,6.35,0.804581,7.81833,16.3333
07.01.2010 20:00:00,6.63967,0.808623,7.93167,17
07.01.2010 21:00:00,6.429,0.808031,7.73833,26.3333
07.01.2010 22:00:00,6.258,0.807076,7.11833,45
07.01.2010 23:00:00,4.988,0.805464,6.55167,54
08.01.2010 00:00:00,3.46767,0.806349,6.17167,46.6667
08.01.2010 01:00:00,1.42767,0.80556,5.81833,21.3333
08.01.2010 02:00:00,1.16433,0.805033,5.73167,49.6667
08.01.2010 03:00:00,0.671333,0.805329,5.785,185.333
08.01.2010 04:00:00,0.533,0.805889,6.05167,179
08.01.2010 05:00:00,1.99033,0.80559,5.235,18
08.01.2010 06:00:00,3.438,0.805292,4.41833,37.6667
08.01.2010 07:00:00,3.409,0.804073,3.59833,46
08.01.2010 08:00:00,4.80033,0.803578,3.11833,76.3333
08.01.2010 09:00:00,4.14233,0.799997,3.15167,98.3333
08.01.2010 10:00:00,2.64533,0.798061,3.83167,97.6667
08.01.2010 11:00:00,2.10533,0.796292,5.45167,93.6667
08.01.2010 12:00:00,1.902,0.795051,7.385,104.333
08.01.2010 13:00:00,0.829333,0.795914,9.97167,89.6667
08.01.2010 14:00:00,0.697667,0.795524,11.285,29.3333
08.01.2010 15:00:00,2.36233,0.795031,11.305,48.6667
08.01.2010 16:00:00,4.47433,0.797494,10.6183,72.6667
08.01.2010 17:00:00,5.38233,0.798348,10.6883,84
08.01.2010 18:00:00,6.284,0.799202,10.7517,94
08.01.2010 19:00:00,5.10967,0.799663,10.985,118
08.01.2010 20:00:00,6.11,0.804793,12.165,181.667
08.01.2010 21:00:00,9.13033,0.803253,13.5983,216.667
08.01.2010 22:00:00,10.427,0.805028,13.6517,212
08.01.2010 23:00:00,11.5483,0.804696,12.605,200.333
09.01.2010 00:00:00,13.848,0.802918,11.765,194
09.01.2010 01:00:00,14.5227,0.801667,10.7183,197.667
09.01.2010 02:00:00,15.2067,0.801763,10.1717,195.667
09.01.2010 03:00:00,15.3317,0.801237,9.97167,197.667
09.01.2010 04:00:00,14.7957,0.801762,9.87167,203.333
09.01.2010 05:00:00,13.2527,0.800971,9.26833,206.333
09.01.2010 06:00:00,11.7097,0.800115,8.67167,211.667
09.01.2010 07:00:00,12.486,0.798572,8.81833,206
09.01.2010 08:00:00,13.993,0.800968,8.27167,203.667
09.01.2010 09:00:00,11.581,0.795053,7.81833,200.333
09.01.2010 10:00:00,7.92933,0.795224,9.91833,204
09.01.2010 11:00:00,7.82433,0.792437,11.885,213
09.01.2010 12:00:00,7.98867,0.792376,13.185,215
09.01.2010 13:00:00,8.176,0.791984,13.9717,227
09.01.2010 14:00:00,7.78133,0.791098,14.285,232.667
09.01.2010 15:00:00,7.755,0.793858,14.185,233
09.01.2010 16:00:00,8.17967,0.793265,13.685,236.667
09.01.2010 17:00:00,8.27767,0.79474,12.6383,222
09.01.2010 18:00:00,8.383,0.796215,11.585,213.333
09.01.2010 19:00:00,10.6793,0.797165,10.7317,208.333
09.01.2010 20:00:00,11.219,0.799692,9.91833,217.333
09.01.2010 21:00:00,11.769,0.797784,9.285,217.667
09.01.2010 22:00:00,10.772,0.801069,8.91833,221
09.01.2010 23:00:00,10.3013,0.799359,8.55167,224.667
10.01.2010 00:00:00,8.49533,0.799752,8.265,225.333
10.01.2010 01:00:00,6.82067,0.801033,7.97167,235.667
10.01.2010 02:00:00,4.13267,0.799454,7.61833,243.333
10.01.2010 03:00:00,2.474,0.799881,7.45167,257.667
10.01.2010 04:00:00,1.438,0.800571,7.405,256.667
10.01.2010 05:00:00,3.88933,0.798993,7.04167,254
10.01.2010 06:00:00,6.34,0.797414,6.685,298.333
10.01.2010 07:00:00,7.337,0.798396,5.37167,305.333
10.01.2010 08:00:00,8.73833,0.797302,2.985,316.333
10.01.2010 09:00:00,7.35033,0.794734,1.585,317
10.01.2010 10:00:00,6.215,0.793062,2.47167,315
10.01.2010 11:00:00,5.814,0.794151,3.865,327
10.01.2010 12:00:00,6.18567,0.792349,5.17167,351
10.01.2010 13:00:00,5.442,0.792287,6.27167,11
10.01.2010 14:00:00,5.23133,0.793077,6.865,14.3333
10.01.2010 15:00:00,4.88933,0.79413,7.185,18
10.01.2010 16:00:00,5.113,0.796003,7.285,20
10.01.2010 17:00:00,6.81433,0.798103,6.39167,16
10.01.2010 18:00:00,8.518,0.80017,5.505,26
10.01.2010 19:00:00,9.80433,0.799379,4.685,31
10.01.2010 20:00:00,10.2257,0.799768,3.385,27
10.01.2010 21:00:00,8.446,0.802033,2.705,18.6667
10.01.2010 22:00:00,8.15633,0.802426,2.405,21.6667
10.01.2010 23:00:00,7.23467,0.804299,2.41833,26.6667
11.01.2010 00:00:00,6.70167,0.80282,2.53167,44.6667
11.01.2010 01:00:00,6.01767,0.801506,2.485,48.6667
11.01.2010 02:00:00,5.76433,0.802886,2.47167,67.6667
11.01.2010 03:00:00,5.215,0.802129,2.17167,75.6667
11.01.2010 04:00:00,4.46467,0.80308,1.605,58.3333
11.01.2010 05:00:00,4.85633,0.802253,-0.0716667,346
11.01.2010 06:00:00,5.251,0.801491,-1.74833,341.667
11.01.2010 07:00:00,4.02733,0.798929,-1.64833,348.333
11.01.2010 08:00:00,5.33667,0.803659,-1.835,350.333
11.01.2010 09:00:00,4.12233,0.799223,-1.94833,347.333
11.01.2010 10:00:00,2.61933,0.797093,-0.495,27.3333
11.01.2010 11:00:00,3.24733,0.797788,1.065,11
11.01.2010 12:00:00,3.02,0.795956,2.95167,57
11.01.2010 13:00:00,3.26067,0.795829,4.565,49
11.01.2010 14:00:00,3.86267,0.795635,5.485,25
11.01.2010 15:00:00,4.471,0.797872,6.065,17
11.01.2010 16:00:00,4.41533,0.798497,6.27167,18
11.01.2010 17:00:00,4.37867,0.799973,5.66167,346
11.01.2010 18:00:00,4.34633,0.801417,5.05167,345
11.01.2010 19:00:00,5.74767,0.802534,4.93167,348
11.01.2010 20:00:00,5.978,0.806081,4.65167,346.667
11.01.2010 21:00:00,8.245,0.804864,4.13833,336
11.01.2010 22:00:00,8.26833,0.804797,3.75167,331.333
11.01.2010 23:00:00,7.877,0.804501,3.785,326.333
12.01.2010 00:00:00,7.926,0.806472,3.51833,330.667
12.01.2010 01:00:00,10.0087,0.805023,2.73833,336
12.01.2010 02:00:00,9.26867,0.805216,1.67167,343.333
12.01.2010 03:00:00,7.07367,0.803047,1.35167,342.333
12.01.2010 04:00:00,6.70567,0.803866,0.865,337.333
12.01.2010 05:00:00,5.65633,0.804261,0.941667,328.333
12.01.2010 06:00:00,4.607,0.80459,1.01833,319.667
12.01.2010 07:00:00,3.386,0.805611,1.81833,308
12.01.2010 08:00:00,1.961,0.804497,2.65167,339.333
12.01.2010 09:00:00,1.60933,0.800817,2.75167,7.33333
12.01.2010 10:00:00,0.487,0.79855,2.73833,282.333
12.01.2010 11:00:00,0.404667,0.797508,5.365,177
12.01.2010 12:00:00,0.417667,0.797483,7.47167,147.333
12.01.2010 13:00:00,0.585667,0.796831,9.17167,87
12.01.2010 14:00:00,1.89833,0.795749,9.885,76.6667
12.01.2010 15:00:00,2.415,0.794731,10.185,80.6667
12.01.2010 16:00:00,2.89533,0.795816,10.205,82.6667
12.01.2010 17:00:00,2.33267,0.797756,10.5283,118.333
12.01.2010 18:00:00,1.77,0.799728,10.8517,161.667
12.01.2010 19:00:00,5.51733,0.800615,10.4717,224.333
12.01.2010 20:00:00,8.99533,0.800875,9.685,249
12.01.2010 21:00:00,12.3643,0.802088,9.11833,256.667
12.01.2010 22:00:00,11.8507,0.80235,8.765,251.333
12.01.2010 23:00:00,12.4167,0.800738,8.305,239
13.01.2010 00:00:00,12.1767,0.801065,7.61833,238
13.01.2010 01:00:00,11.4427,0.800438,6.805,238.333
13.01.2010 02:00:00,10.1537,0.800436,6.47167,238.333
13.01.2010 03:00:00,8.20167,0.798793,6.25167,255.667
13.01.2010 04:00:00,6.70833,0.800632,6.085,277
13.01.2010 05:00:00,6.83367,0.798298,5.62167,277.667
13.01.2010 06:00:00,6.95567,0.796061,5.15167,306
13.01.2010 07:00:00,7.20533,0.796979,4.405,325.333
13.01.2010 08:00:00,7.021,0.795826,3.67167,324
13.01.2010 09:00:00,6.268,0.793523,2.81833,318
13.01.2010 10:00:00,3.89233,0.789779,3.01833,296.667
13.01.2010 11:00:00,3.31967,0.789026,4.065,321
13.01.2010 12:00:00,4.149,0.788438,4.97167,342.333
13.01.2010 13:00:00,4.15233,0.790116,5.47167,355
13.01.2010 14:00:00,4.25133,0.790215,5.865,0
13.01.2010 15:00:00,3.738,0.789132,5.985,11
13.01.2010 16:00:00,3.823,0.791004,5.885,16
13.01.2010 17:00:00,4.978,0.792351,5.785,357
13.01.2010 18:00:00,6.13633,0.793665,5.685,358
13.01.2010 19:00:00,4.952,0.794518,5.305,3
13.01.2010 20:00:00,4.13567,0.798165,5.105,25
13.01.2010 21:00:00,3.62233,0.799182,4.885,27.6667
13.01.2010 22:00:00,3.889,0.798392,4.505,40.6667
13.01.2010 23:00:00,3.95467,0.79839,4.005,41.3333
14.01.2010 00:00:00,5.15233,0.797698,3.305,66.3333
14.01.2010 01:00:00,5.771,0.798484,2.705,88.6667
14.01.2010 02:00:00,6.02433,0.798582,2.505,95.6667
14.01.2010 03:00:00,5.09967,0.796776,2.765,108.333
14.01.2010 04:00:00,4.28367,0.799736,3.45167,111.667
14.01.2010 05:00:00,3.13867,0.799901,3.755,116.667
14.01.2010 06:00:00,2.00033,0.800001,4.05167,161.667
14.01.2010 07:00:00,4.29333,0.798983,4.37167,187
14.01.2010 08:00:00,11.012,0.798691,5.385,194
14.01.2010 09:00:00,13.9333,0.795697,4.21833,195.333
14.01.2010 10:00:00,12.2983,0.793142,6.47167,202
14.01.2010 11:00:00,12.5813,0.792263,8.985,206
14.01.2010 12:00:00,12.3907,0.791577,10.1717,211
14.01.2010 13:00:00,11.907,0.791185,10.865,210
14.01.2010 14:00:00,11.6507,0.790595,11.1717,211.667
14.01.2010 15:00:00,12.0157,0.789707,10.885,215
14.01.2010 16:00:00,12.1113,0.791972,10.105,211
14.01.2010 17:00:00,11.4793,0.792855,9.05833,201
14.01.2010 18:00:00,10.8507,0.793804,8.01833,194.667
14.01.2010 19:00:00,13.3677,0.795708,7.25167,197
14.01.2010 20:00:00,14.917,0.795475,6.705,193
14.01.2010 21:00:00,15.6477,0.794423,6.17167,193
14.01.2010 22:00:00,15.8153,0.794848,5.785,197
14.01.2010 23:00:00,15.2267,0.792711,5.505,196
15.01.2010 00:00:00,14.236,0.794715,5.365,196
15.01.2010 01:00:00,14.1667,0.794847,5.285,199
15.01.2010 02:00:00,14.21,0.794023,4.885,198.667
15.01.2010 03:00:00,14.233,0.793562,4.27167,196.667
15.01.2010 04:00:00,14.4003,0.793789,3.65167,198
15.01.2010 05:00:00,12.663,0.792768,3.105,194
15.01.2010 06:00:00,10.9327,0.791748,2.55167,196.667
15.01.2010 07:00:00,11.9363,0.793357,2.23833,197
15.01.2010 08:00:00,13.703,0.793818,2.63833,197
15.01.2010 09:00:00,15.49,0.791294,4.21833,201
15.01.2010 10:00:00,16.8753,0.788738,6.085,206
15.01.2010 11:00:00,16.6353,0.789827,7.785,211
15.01.2010 12:00:00,16.8887,0.787039,9.17167,212
15.01.2010 13:00:00,16.694,0.787732,9.885,214
15.01.2010 14:00:00,15.2697,0.787733,10.085,218
15.01.2010 15:00:00,13.8877,0.789013,9.785,217
15.01.2010 16:00:00,12.6837,0.790095,8.985,213.667
15.01.2010 17:00:00,11.9827,0.792552,7.075,204
15.01.2010 18:00:00,11.2753,0.79501,5.17167,211
15.01.2010 19:00:00,11.068,0.791229,4.43833,206.667
15.01.2010 20:00:00,10.7613,0.796156,3.905,206
15.01.2010 21:00:00,11.7257,0.796713,3.41833,206
15.01.2010 22:00:00,11.907,0.791224,3.09833,208.667
15.01.2010 23:00:00,12.311,0.794081,2.75167,210.667
16.01.2010 00:00:00,11.6767,0.794212,2.305,213
16.01.2010 01:00:00,9.40633,0.792731,1.765,221
16.01.2010 02:00:00,7.985,0.794044,1.25167,223.667
16.01.2010 03:00:00,6.676,0.793352,0.931667,217.667
16.01.2010 04:00:00,5.149,0.794633,0.718333,216.667
16.01.2010 05:00:00,5.56333,0.794801,1.775,198.667
16.01.2010 06:00:00,5.98133,0.794936,2.83833,197.333
16.01.2010 07:00:00,7.35967,0.795,2.265,195.667
16.01.2010 08:00:00,7.69233,0.793619,1.97167,186.667
16.01.2010 09:00:00,6.906,0.792768,3.205,198
16.01.2010 10:00:00,6.613,0.792151,4.985,209
16.01.2010 11:00:00,10.4167,0.792683,6.785,224
16.01.2010 12:00:00,12.4567,0.791372,7.585,229
16.01.2010 13:00:00,12.3943,0.792259,7.77167,227
16.01.2010 14:00:00,12.4867,0.789694,7.085,226
16.01.2010 15:00:00,11.6537,0.790282,6.17167,221
16.01.2010 16:00:00,11.104,0.791002,5.365,215
16.01.2010 17:00:00,10.285,0.791757,5.06833,201
16.01.2010 18:00:00,9.46567,0.792446,4.765,201
16.01.2010 19:00:00,9.72567,0.793429,4.01833,221
16.01.2010 20:00:00,9.344,0.796252,3.35167,229
16.01.2010 21:00:00,9.32733,0.793884,2.65167,237.667
16.01.2010 22:00:00,8.222,0.792601,2.21833,250.667
16.01.2010 23:00:00,6.94533,0.795097,2.03167,251.333
17.01.2010 00:00:00,6.077,0.794703,1.93833,259.667
17.01.2010 01:00:00,5.46467,0.79283,1.81833,265.333
17.01.2010 02:00:00,3.85267,0.7948,1.685,266
17.01.2010 03:00:00,3.07,0.793157,1.45167,274.667
17.01.2010 04:00:00,3.59267,0.794436,1.01833,310
17.01.2010 05:00:00,3.83967,0.794533,0.325,306.667
17.01.2010 06:00:00,4.09633,0.794629,-0.368333,322
17.01.2010 07:00:00,3.92533,0.794626,-1.26167,344.667
17.01.2010 08:00:00,2.89833,0.795609,-2.015,348.333
17.01.2010 09:00:00,0.993333,0.791767,-1.435,8.66667
17.01.2010 10:00:00,0.427667,0.79197,0.271667,123
17.01.2010 11:00:00,0.733667,0.791778,1.77167,292
17.01.2010 12:00:00,0.977333,0.791486,2.97167,310.667
17.01.2010 13:00:00,0.668,0.792378,3.97167,345.667
17.01.2010 14:00:00,2.05967,0.791984,4.27167,25
17.01.2010 15:00:00,1.89167,0.791492,4.585,71.6667
17.01.2010 16:00:00,1.91867,0.792579,5.185,126.333
17.01.2010 17:00:00,5.39233,0.794352,5.09833,181.333
17.01.2010 18:00:00,8.86333,0.796127,5.01833,207.667
17.01.2010 19:00:00,9.90967,0.798947,3.485,224.667
17.01.2010 20:00:00,8.84367,0.796644,2.585,236.667
17.01.2010 21:00:00,8.281,0.795755,1.95167,232.667
17.01.2010 22:00:00,7.567,0.79779,1.505,231.667
17.01.2010 23:00:00,7.73533,0.795915,0.938333,228.667
18.01.2010 00:00:00,6.76767,0.797589,0.451667,227.333
18.01.2010 01:00:00,6.88,0.796504,0.138333,221.667
18.01.2010 02:00:00,7.972,0.796997,0.271667,209.667
18.01.2010 03:00:00,9.374,0.796734,0.251667,207.667
18.01.2010 04:00:00,10.5287,0.796536,0.0716667,203.667
18.01.2010 05:00:00,10.5813,0.795319,-0.381667,207.333
18.01.2010 06:00:00,10.63,0.794036,-0.828333,210
18.01.2010 07:00:00,10.16,0.796106,-0.928333,206
18.01.2010 08:00:00,10.9853,0.793936,-1.235,203.333
18.01.2010 09:00:00,8.24167,0.791997,-1.44833,216.667
18.01.2010 10:00:00,5.889,0.790787,0.185,239
18.01.2010 11:00:00,4.718,0.790693,1.67167,261
18.01.2010 12:00:00,4.13567,0.789876,2.785,275.333
18.01.2010 13:00:00,4.32033,0.788926,3.685,299.333
18.01.2010 14:00:00,4.386,0.789716,4.065,326
18.01.2010 15:00:00,5.14233,0.790011,3.785,339.333
18.01.2010 16:00:00,5.41267,0.790205,2.985,349
18.01.2010 17:00:00,6.54733,0.792764,1.685,350
18.01.2010 18:00:00,7.68533,0.795355,0.385,346
18.01.2010 19:00:00,6.669,0.795713,-0.348333,325.667
18.01.2010 20:00:00,5.75767,0.799163,-0.515,319.667
18.01.2010 21:00:00,6.827,0.800147,-0.848333,337
18.01.2010 22:00:00,7.30033,0.798862,-1.76167,1
18.01.2010 23:00:00,6.46167,0.800338,-2.38167,11
19.01.2010 00:00:00,7.36033,0.79866,-2.895,24.3333
19.01.2010 01:00:00,8.02133,0.799085,-3.68167,38.3333
19.01.2010 02:00:00,8.64333,0.799476,-4.66167,46.3333
19.01.2010 03:00:00,7.906,0.796484,-5.16167,52.3333
19.01.2010 04:00:00,7.99467,0.798487,-5.58167,58.6667
19.01.2010 05:00:00,7.22833,0.798979,-5.725,64.6667
19.01.2010 06:00:00,6.46167,0.799471,-5.86833,62.3333
19.01.2010 07:00:00,5.20867,0.797795,-5.96833,77
19.01.2010 08:00:00,5.11967,0.797565,-6.02833,83
19.01.2010 09:00:00,4.45767,0.796382,-5.88167,107
19.01.2010 10:00:00,2.81967,0.792804,-5.115,97.6667
19.01.2010 11:00:00,2.33633,0.792384,-3.22833,114.667
19.01.2010 12:00:00,2.01,0.791013,-0.835,116.333
19.01.2010 13:00:00,1.83633,0.788917,1.27167,137.667
19.01.2010 14:00:00,1.086,0.79001,3.585,148
19.01.2010 15:00:00,0.973667,0.789818,4.705,132.333
19.01.2010 16:00:00,2.01,0.791069,5.53167,167
19.01.2010 17:00:00,6.06033,0.793236,5.30833,199.333
19.01.2010 18:00:00,10.104,0.795306,5.085,222
19.01.2010 19:00:00,12.7027,0.791092,2.81833,216
19.01.2010 20:00:00,13.897,0.795588,1.505,211
19.01.2010 21:00:00,14.4103,0.792991,0.985,206
